,No.,Time,Source,Destination,Protocol,Length,Info,Info_01,Commands,Trans,R_W,D_M_I_H,I_C_R,basic_time_diff,Response_time_diff
7643,7644,79.81831,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 37900; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,7900.0,Write,Multiple,Registers,0.0003519999999923584,0.0007249999999885404
7644,7645,79.818683,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 37900; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,7900.0,Write,Multiple,Registers,0.00037299999999618194,
7645,7646,79.918026,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 37901; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,7901.0,Read,Discrete,Inputs,0.09934300000000462,0.09988700000000961
7646,7647,79.91857,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 37901; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,7901.0,Read,Discrete,Inputs,0.0005440000000049849,
7647,7648,79.918779,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 37902; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,7902.0,Write,Multiple,Coils,0.00020899999999812735,0.0005670000000037589
7648,7649,79.919137,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 37902; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,7902.0,Write,Multiple,Coils,0.0003580000000056316,
7649,7650,79.919299,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 37903; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,7903.0,Read,Input,Registers,0.00016199999998889325,0.00047999999999603915
7650,7651,79.919617,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 37903; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,7903.0,Read,Input,Registers,0.0003180000000071459,
7651,7652,79.919799,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 37904; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,7904.0,Read,Holding,Registers,0.00018199999999524152,0.0006800000000026785
7652,7653,79.920297,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 37904; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,7904.0,Read,Holding,Registers,0.0004980000000074369,
7653,7654,79.920479,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 37905; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,7905.0,Write,Multiple,Registers,0.00018199999999524152,0.0005199999999945248
7654,7655,79.920817,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 37905; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,7905.0,Write,Multiple,Registers,0.0003379999999992833,
7655,7656,80.021189,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 37906; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,7906.0,Read,Discrete,Inputs,0.10037200000000723,0.10092799999999613
7656,7657,80.021745,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 37906; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,7906.0,Read,Discrete,Inputs,0.0005559999999888987,
7657,7658,80.022139,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 37907; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,7907.0,Write,Multiple,Coils,0.00039400000000000546,0.0007740000000069358
7658,7659,80.022519,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 37907; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,7907.0,Write,Multiple,Coils,0.00038000000000693035,
7659,7660,80.022782,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 37908; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,7908.0,Read,Input,Registers,0.000263000000003899,0.0005939999999924339
7660,7661,80.023113,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 37908; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,7908.0,Read,Input,Registers,0.0003309999999885349,
7661,7662,80.023385,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 37909; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,7909.0,Read,Holding,Registers,0.0002720000000095979,0.0005480000000090968
7662,7663,80.023661,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 37909; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,7909.0,Read,Holding,Registers,0.00027599999999949887,
7663,7664,80.023869,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 37910; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,7910.0,Write,Multiple,Registers,0.0002080000000006521,0.000492999999991639
7664,7665,80.024154,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 37910; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,7910.0,Write,Multiple,Registers,0.0002849999999909869,
7665,7666,80.124102,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 37911; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,7911.0,Read,Discrete,Inputs,0.0999479999999977,0.10059100000000853
7666,7667,80.124745,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 37911; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,7911.0,Read,Discrete,Inputs,0.0006430000000108294,
7667,7668,80.125337,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 37912; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,7912.0,Write,Multiple,Coils,0.0005919999999974834,0.0010669999999919355
7668,7669,80.125812,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 37912; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,7912.0,Write,Multiple,Coils,0.0004749999999944521,
7669,7670,80.126109,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 37913; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,7913.0,Read,Input,Registers,0.0002970000000033224,0.02302699999999902
7670,7671,80.148839,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 37913; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,7913.0,Read,Input,Registers,0.022729999999995698,
7671,7672,80.149304,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 37914; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,7914.0,Read,Holding,Registers,0.0004650000000054888,0.00086199999999792
7672,7673,80.149701,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 37914; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,7914.0,Read,Holding,Registers,0.0003969999999924312,
7673,7674,80.150157,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 37915; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,7915.0,Write,Multiple,Registers,0.0004559999999997899,0.0007780000000110476
7674,7675,80.150479,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 37915; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,7915.0,Write,Multiple,Registers,0.0003220000000112577,
7675,7676,80.250115,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 37916; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,7916.0,Read,Discrete,Inputs,0.09963599999998962,0.10022099999999057
7676,7677,80.2507,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 37916; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,7916.0,Read,Discrete,Inputs,0.0005850000000009459,
7677,7678,80.251356,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 37917; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,7917.0,Write,Multiple,Coils,0.0006560000000064292,0.0012660000000010996
7678,7679,80.251966,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 37917; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,7917.0,Write,Multiple,Coils,0.0006099999999946704,
7679,7680,80.252438,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 37918; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,7918.0,Read,Input,Registers,0.00047200000000202635,0.000922000000002754
7680,7681,80.252888,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 37918; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,7918.0,Read,Input,Registers,0.0004500000000007276,
7681,7682,80.253245,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 37919; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,7919.0,Read,Holding,Registers,0.00035700000000815635,0.0007680000000078735
7682,7683,80.253656,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 37919; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,7919.0,Read,Holding,Registers,0.00041099999999971715,
7683,7684,80.254002,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 37920; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,7920.0,Write,Multiple,Registers,0.0003459999999932961,0.0007589999999879637
7684,7685,80.254415,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 37920; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,7920.0,Write,Multiple,Registers,0.00041299999999466763,
7685,7686,80.354122,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 37921; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,7921.0,Read,Discrete,Inputs,0.09970700000000932,0.10029500000000269
7686,7687,80.35471,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 37921; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,7921.0,Read,Discrete,Inputs,0.0005879999999933716,
7687,7688,80.355359,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 37922; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,7922.0,Write,Multiple,Coils,0.0006490000000098917,0.0010180000000019618
7688,7689,80.355728,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 37922; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,7922.0,Write,Multiple,Coils,0.0003689999999920701,
7689,7690,80.356118,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 37923; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,7923.0,Read,Input,Registers,0.00038999999999589363,0.0007650000000012369
7690,7691,80.356493,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 37923; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,7923.0,Read,Input,Registers,0.0003750000000053433,
7691,7692,80.357097,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 37924; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,7924.0,Read,Holding,Registers,0.000603999999995608,0.0009330000000034033
7692,7693,80.357426,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 37924; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,7924.0,Read,Holding,Registers,0.0003290000000077953,
7693,7694,80.357775,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 37925; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,7925.0,Write,Multiple,Registers,0.0003489999999999327,0.0006709999999969796
7694,7695,80.358097,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 37925; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,7925.0,Write,Multiple,Registers,0.00032199999999704687,
7695,7696,80.458095,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 37926; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,7926.0,Read,Discrete,Inputs,0.09999799999999937,0.10069500000000176
7696,7697,80.458792,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 37926; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,7926.0,Read,Discrete,Inputs,0.0006970000000023902,
7697,7698,80.459183,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 37927; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,7927.0,Write,Multiple,Coils,0.0003909999999933689,0.0008949999999998681
7698,7699,80.459687,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 37927; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,7927.0,Write,Multiple,Coils,0.0005040000000064992,
7699,7700,80.460039,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 37928; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,7928.0,Read,Input,Registers,0.0003519999999923584,0.0007939999999990732
7700,7701,80.460481,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 37928; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,7928.0,Read,Input,Registers,0.0004420000000067148,
7701,7702,80.460823,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 37929; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,7929.0,Read,Holding,Registers,0.00034200000000339514,0.0008100000000013097
7702,7703,80.461291,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 37929; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,7929.0,Read,Holding,Registers,0.00046799999999791453,
7703,7704,80.461627,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 37930; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,7930.0,Write,Multiple,Registers,0.000335999999990122,0.0007489999999990005
7704,7705,80.46204,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 37930; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,7930.0,Write,Multiple,Registers,0.0004130000000088785,
7707,7708,80.562119,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 37931; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,7931.0,Read,Discrete,Inputs,0.10007899999999381,0.10068900000000269
7708,7709,80.562729,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 37931; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,7931.0,Read,Discrete,Inputs,0.0006100000000088812,
7709,7710,80.563376,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 37932; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,7932.0,Write,Multiple,Coils,0.0006470000000007303,0.001300000000000523
7710,7711,80.564029,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 37932; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,7932.0,Write,Multiple,Coils,0.0006529999999997926,
7711,7712,80.564495,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 37933; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,7933.0,Read,Input,Registers,0.0004659999999887532,0.0010149999999953252
7712,7713,80.565044,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 37933; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,7933.0,Read,Input,Registers,0.000549000000006572,
7713,7714,80.565441,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 37934; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,7934.0,Read,Holding,Registers,0.00039700000000664204,0.0008780000000001564
7714,7715,80.565922,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 37934; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,7934.0,Read,Holding,Registers,0.0004809999999935144,
7715,7716,80.566324,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 37935; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,7935.0,Write,Multiple,Registers,0.00040199999999401825,0.00074700000000405
7716,7717,80.566669,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 37935; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,7935.0,Write,Multiple,Registers,0.0003450000000100317,
7717,7718,80.666158,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 37936; Unit:   1, Func:   2: Read Discrete Inputs",Query,Read Discrete Inputs,7936.0,Read,Discrete,Inputs,0.09948899999999128,0.10004699999998934
7718,7719,80.666716,169.254.149.247,169.254.83.9,Modbus/TCP,64,"Response: Trans: 37936; Unit:   1, Func:   2: Read Discrete Inputs",Response,Read Discrete Inputs,7936.0,Read,Discrete,Inputs,0.00055799999999806,
7719,7720,80.667371,169.254.83.9,169.254.149.247,Modbus/TCP,68,"   Query: Trans: 37937; Unit:   1, Func:  15: Write Multiple Coils",Query,Write Multiple Coils,7937.0,Write,Multiple,Coils,0.000655000000008954,0.0010200000000111231
7720,7721,80.667736,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 37937; Unit:   1, Func:  15: Write Multiple Coils",Response,Write Multiple Coils,7937.0,Write,Multiple,Coils,0.00036500000000216914,
7721,7722,80.668199,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 37938; Unit:   1, Func:   4: Read Input Registers",Query,Read Input Registers,7938.0,Read,Input,Registers,0.00046299999999632746,0.0008780000000001564
7722,7723,80.668614,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 37938; Unit:   1, Func:   4: Read Input Registers",Response,Read Input Registers,7938.0,Read,Input,Registers,0.00041500000000382897,
7723,7724,80.669203,169.254.83.9,169.254.149.247,Modbus/TCP,66,"   Query: Trans: 37939; Unit:   1, Func:   3: Read Holding Registers",Query,Read Holding Registers,7939.0,Read,Holding,Registers,0.0005889999999908468,0.000999999999990564
7724,7725,80.669614,169.254.149.247,169.254.83.9,Modbus/TCP,71,"Response: Trans: 37939; Unit:   1, Func:   3: Read Holding Registers",Response,Read Holding Registers,7939.0,Read,Holding,Registers,0.00041099999999971715,
7725,7726,80.669969,169.254.83.9,169.254.149.247,Modbus/TCP,75,"   Query: Trans: 37940; Unit:   1, Func:  16: Write Multiple Registers",Query,Write Multiple Registers,7940.0,Write,Multiple,Registers,0.000354999999998995,0.0007370000000008758
7726,7727,80.670351,169.254.149.247,169.254.83.9,Modbus/TCP,66,"Response: Trans: 37940; Unit:   1, Func:  16: Write Multiple Registers",Response,Write Multiple Registers,7940.0,Write,Multiple,Registers,0.00038200000000188084,
